keyword,type,date,index,province,year
财神,pc,2011-03-23,72,上海,2011
财神,pc,2011-03-24,74,上海,2011
财神,pc,2011-03-25,72,上海,2011
财神,pc,2011-03-26,68,上海,2011
财神,pc,2011-03-27,80,上海,2011
财神,pc,2011-03-28,76,上海,2011
财神,pc,2011-03-29,76,上海,2011
财神,pc,2011-03-30,76,上海,2011
财神,pc,2011-03-31,70,上海,2011
财神,pc,2011-04-01,78,上海,2011
财神,pc,2011-04-02,64,上海,2011
财神,pc,2011-04-03,72,上海,2011
财神,pc,2011-04-04,68,上海,2011
财神,pc,2011-04-05,64,上海,2011
财神,pc,2011-04-06,82,上海,2011
财神,pc,2011-04-07,78,上海,2011
财神,pc,2011-04-08,78,上海,2011
财神,pc,2011-04-09,68,上海,2011
财神,pc,2011-04-10,82,上海,2011
财神,pc,2011-04-11,68,上海,2011
财神,pc,2011-04-12,83,上海,2011
财神,pc,2011-04-13,66,上海,2011
财神,pc,2011-04-14,72,上海,2011
财神,pc,2011-04-15,70,上海,2011
财神,pc,2011-04-16,64,上海,2011
财神,pc,2011-04-17,82,上海,2011
财神,pc,2011-04-18,72,上海,2011
财神,pc,2011-04-19,66,上海,2011
财神,pc,2011-04-20,66,上海,2011
财神,pc,2011-04-21,78,上海,2011
财神,pc,2011-04-22,68,上海,2011
财神,pc,2011-04-23,70,上海,2011
财神,pc,2011-04-24,85,上海,2011
财神,pc,2011-04-25,72,上海,2011
财神,pc,2011-04-26,68,上海,2011
财神,pc,2011-04-27,93,上海,2011
财神,pc,2011-04-28,74,上海,2011
财神,pc,2011-04-29,89,上海,2011
财神,pc,2011-04-30,72,上海,2011
财神,pc,2011-05-01,70,上海,2011
财神,pc,2011-05-02,80,上海,2011
财神,pc,2011-05-03,76,上海,2011
财神,pc,2011-05-04,91,上海,2011
财神,pc,2011-05-05,78,上海,2011
财神,pc,2011-05-06,74,上海,2011
财神,pc,2011-05-07,66,上海,2011
财神,pc,2011-05-08,63,上海,2011
财神,pc,2011-05-09,66,上海,2011
财神,pc,2011-05-10,70,上海,2011
财神,pc,2011-05-11,72,上海,2011
财神,pc,2011-05-12,85,上海,2011
财神,pc,2011-05-13,83,上海,2011
财神,pc,2011-05-14,66,上海,2011
财神,pc,2011-05-15,61,上海,2011
财神,pc,2011-05-16,78,上海,2011
财神,pc,2011-05-17,76,上海,2011
财神,pc,2011-05-18,74,上海,2011
财神,pc,2011-05-19,74,上海,2011
财神,pc,2011-05-20,64,上海,2011
财神,pc,2011-05-21,78,上海,2011
财神,pc,2011-05-22,74,上海,2011
财神,pc,2011-05-23,72,上海,2011
财神,pc,2011-05-24,72,上海,2011
财神,pc,2011-05-25,68,上海,2011
财神,pc,2011-05-26,72,上海,2011
财神,pc,2011-05-27,87,上海,2011
财神,pc,2011-05-28,68,上海,2011
财神,pc,2011-05-29,64,上海,2011
财神,pc,2011-05-30,87,上海,2011
财神,pc,2011-05-31,72,上海,2011
财神,pc,2011-06-01,78,上海,2011
财神,pc,2011-06-02,76,上海,2011
财神,pc,2011-06-03,68,上海,2011
财神,pc,2011-06-04,68,上海,2011
财神,pc,2011-06-05,64,上海,2011
财神,pc,2011-06-06,66,上海,2011
财神,pc,2011-06-07,64,上海,2011
财神,pc,2011-06-08,66,上海,2011
财神,pc,2011-06-09,68,上海,2011
财神,pc,2011-06-10,76,上海,2011
财神,pc,2011-06-11,68,上海,2011
财神,pc,2011-06-12,72,上海,2011
财神,pc,2011-06-13,64,上海,2011
财神,pc,2011-06-14,68,上海,2011
财神,pc,2011-06-15,66,上海,2011
财神,pc,2011-06-16,80,上海,2011
财神,pc,2011-06-17,74,上海,2011
财神,pc,2011-06-18,63,上海,2011
财神,pc,2011-06-19,64,上海,2011
财神,pc,2011-06-20,80,上海,2011
财神,pc,2011-06-21,74,上海,2011
财神,pc,2011-06-22,74,上海,2011
财神,pc,2011-06-23,68,上海,2011
财神,pc,2011-06-24,68,上海,2011
财神,pc,2011-06-25,64,上海,2011
财神,pc,2011-06-26,82,上海,2011
财神,pc,2011-06-27,89,上海,2011
财神,pc,2011-06-28,72,上海,2011
财神,pc,2011-06-29,85,上海,2011
财神,pc,2011-06-30,72,上海,2011
财神,pc,2011-07-01,74,上海,2011
财神,pc,2011-07-02,78,上海,2011
财神,pc,2011-07-03,89,上海,2011
财神,pc,2011-07-04,70,上海,2011
财神,pc,2011-07-05,89,上海,2011
财神,pc,2011-07-06,83,上海,2011
财神,pc,2011-07-07,74,上海,2011
财神,pc,2011-07-08,91,上海,2011
财神,pc,2011-07-09,68,上海,2011
财神,pc,2011-07-10,72,上海,2011
财神,pc,2011-07-11,89,上海,2011
财神,pc,2011-07-12,91,上海,2011
财神,pc,2011-07-13,87,上海,2011
财神,pc,2011-07-14,83,上海,2011
财神,pc,2011-07-15,70,上海,2011
财神,pc,2011-07-16,82,上海,2011
财神,pc,2011-07-17,70,上海,2011
财神,pc,2011-07-18,87,上海,2011
财神,pc,2011-07-19,112,上海,2011
财神,pc,2011-07-20,76,上海,2011
财神,pc,2011-07-21,72,上海,2011
财神,pc,2011-07-22,87,上海,2011
财神,pc,2011-07-23,82,上海,2011
财神,pc,2011-07-24,72,上海,2011
财神,pc,2011-07-25,78,上海,2011
财神,pc,2011-07-26,87,上海,2011
财神,pc,2011-07-27,72,上海,2011
财神,pc,2011-07-28,83,上海,2011
财神,pc,2011-07-29,68,上海,2011
财神,pc,2011-07-30,80,上海,2011
财神,pc,2011-07-31,80,上海,2011
财神,pc,2011-08-01,93,上海,2011
财神,pc,2011-08-02,78,上海,2011
财神,pc,2011-08-03,74,上海,2011
财神,pc,2011-08-04,74,上海,2011
财神,pc,2011-08-05,72,上海,2011
财神,pc,2011-08-06,70,上海,2011
财神,pc,2011-08-07,89,上海,2011
财神,pc,2011-08-08,93,上海,2011
财神,pc,2011-08-09,64,上海,2011
财神,pc,2011-08-10,78,上海,2011
财神,pc,2011-08-11,102,上海,2011
财神,pc,2011-08-12,89,上海,2011
财神,pc,2011-08-13,82,上海,2011
财神,pc,2011-08-14,78,上海,2011
财神,pc,2011-08-15,95,上海,2011
财神,pc,2011-08-16,89,上海,2011
财神,pc,2011-08-17,101,上海,2011
财神,pc,2011-08-18,108,上海,2011
财神,pc,2011-08-19,91,上海,2011
财神,pc,2011-08-20,82,上海,2011
财神,pc,2011-08-21,93,上海,2011
财神,pc,2011-08-22,95,上海,2011
财神,pc,2011-08-23,76,上海,2011
财神,pc,2011-08-24,85,上海,2011
财神,pc,2011-08-25,80,上海,2011
财神,pc,2011-08-26,68,上海,2011
财神,pc,2011-08-27,64,上海,2011
财神,pc,2011-08-28,76,上海,2011
财神,pc,2011-08-29,70,上海,2011
财神,pc,2011-08-30,76,上海,2011
财神,pc,2011-08-31,83,上海,2011
财神,pc,2011-09-01,83,上海,2011
财神,pc,2011-09-02,61,上海,2011
财神,pc,2011-09-03,70,上海,2011
财神,pc,2011-09-04,76,上海,2011
财神,pc,2011-09-05,72,上海,2011
财神,pc,2011-09-06,82,上海,2011
财神,pc,2011-09-07,80,上海,2011
财神,pc,2011-09-08,74,上海,2011
财神,pc,2011-09-09,72,上海,2011
财神,pc,2011-09-10,78,上海,2011
财神,pc,2011-09-11,68,上海,2011
财神,pc,2011-09-12,80,上海,2011
财神,pc,2011-09-13,82,上海,2011
财神,pc,2011-09-14,74,上海,2011
财神,pc,2011-09-15,85,上海,2011
财神,pc,2011-09-16,74,上海,2011
财神,pc,2011-09-17,72,上海,2011
财神,pc,2011-09-18,70,上海,2011
财神,pc,2011-09-19,72,上海,2011
财神,pc,2011-09-20,70,上海,2011
财神,pc,2011-09-21,70,上海,2011
财神,pc,2011-09-22,74,上海,2011
财神,pc,2011-09-23,74,上海,2011
财神,pc,2011-09-24,80,上海,2011
财神,pc,2011-09-25,61,上海,2011
财神,pc,2011-09-26,70,上海,2011
财神,pc,2011-09-27,74,上海,2011
财神,pc,2011-09-28,72,上海,2011
财神,pc,2011-09-29,76,上海,2011
