keyword,type,date,index,province,year
财神,all,2011-06-01,68,吉林,2011
财神,all,2011-06-02,78,吉林,2011
财神,all,2011-06-03,61,吉林,2011
财神,all,2011-06-04,61,吉林,2011
财神,all,2011-06-05,66,吉林,2011
财神,all,2011-06-06,59,吉林,2011
财神,all,2011-06-07,68,吉林,2011
财神,all,2011-06-08,59,吉林,2011
财神,all,2011-06-09,61,吉林,2011
财神,all,2011-06-10,61,吉林,2011
财神,all,2011-06-11,61,吉林,2011
财神,all,2011-06-12,70,吉林,2011
财神,all,2011-06-13,61,吉林,2011
财神,all,2011-06-14,68,吉林,2011
财神,all,2011-06-15,70,吉林,2011
财神,all,2011-06-16,59,吉林,2011
财神,all,2011-06-17,63,吉林,2011
财神,all,2011-06-18,76,吉林,2011
财神,all,2011-06-19,72,吉林,2011
财神,all,2011-06-20,61,吉林,2011
财神,all,2011-06-21,59,吉林,2011
财神,all,2011-06-22,61,吉林,2011
财神,all,2011-06-23,61,吉林,2011
财神,all,2011-06-24,66,吉林,2011
财神,all,2011-06-25,64,吉林,2011
财神,all,2011-06-26,63,吉林,2011
财神,all,2011-06-27,68,吉林,2011
财神,all,2011-06-28,82,吉林,2011
财神,all,2011-06-29,70,吉林,2011
财神,all,2011-06-30,85,吉林,2011
财神,all,2011-07-01,70,吉林,2011
财神,all,2011-07-02,78,吉林,2011
财神,all,2011-07-03,72,吉林,2011
财神,all,2011-07-04,70,吉林,2011
财神,all,2011-07-05,76,吉林,2011
财神,all,2011-07-06,72,吉林,2011
财神,all,2011-07-07,87,吉林,2011
财神,all,2011-07-08,66,吉林,2011
财神,all,2011-07-09,72,吉林,2011
财神,all,2011-07-10,72,吉林,2011
财神,all,2011-07-11,80,吉林,2011
财神,all,2011-07-12,64,吉林,2011
财神,all,2011-07-13,68,吉林,2011
财神,all,2011-07-14,82,吉林,2011
财神,all,2011-07-15,87,吉林,2011
财神,all,2011-07-16,64,吉林,2011
财神,all,2011-07-17,68,吉林,2011
财神,all,2011-07-18,63,吉林,2011
财神,all,2011-07-19,68,吉林,2011
财神,all,2011-07-20,76,吉林,2011
财神,all,2011-07-21,61,吉林,2011
财神,all,2011-07-22,70,吉林,2011
财神,all,2011-07-23,68,吉林,2011
财神,all,2011-07-24,150,吉林,2011
财神,all,2011-07-25,78,吉林,2011
财神,all,2011-07-26,61,吉林,2011
财神,all,2011-07-27,70,吉林,2011
财神,all,2011-07-28,72,吉林,2011
财神,all,2011-07-29,83,吉林,2011
财神,all,2011-07-30,76,吉林,2011
财神,all,2011-07-31,76,吉林,2011
财神,all,2011-08-01,72,吉林,2011
财神,all,2011-08-02,70,吉林,2011
财神,all,2011-08-03,78,吉林,2011
财神,all,2011-08-04,63,吉林,2011
财神,all,2011-08-05,68,吉林,2011
财神,all,2011-08-06,74,吉林,2011
财神,all,2011-08-07,72,吉林,2011
财神,all,2011-08-08,76,吉林,2011
财神,all,2011-08-09,74,吉林,2011
财神,all,2011-08-10,76,吉林,2011
财神,all,2011-08-11,68,吉林,2011
财神,all,2011-08-12,76,吉林,2011
财神,all,2011-08-13,78,吉林,2011
财神,all,2011-08-14,66,吉林,2011
财神,all,2011-08-15,70,吉林,2011
财神,all,2011-08-16,70,吉林,2011
财神,all,2011-08-17,85,吉林,2011
财神,all,2011-08-18,76,吉林,2011
财神,all,2011-08-19,74,吉林,2011
财神,all,2011-08-20,80,吉林,2011
财神,all,2011-08-21,443,吉林,2011
财神,all,2011-08-22,187,吉林,2011
财神,all,2011-08-23,123,吉林,2011
财神,all,2011-08-24,99,吉林,2011
财神,all,2011-08-25,72,吉林,2011
财神,all,2011-08-26,83,吉林,2011
财神,all,2011-08-27,70,吉林,2011
财神,all,2011-08-28,76,吉林,2011
财神,all,2011-08-29,78,吉林,2011
财神,all,2011-08-30,80,吉林,2011
财神,all,2011-08-31,93,吉林,2011
财神,all,2011-09-01,87,吉林,2011
财神,all,2011-09-02,83,吉林,2011
财神,all,2011-09-03,61,吉林,2011
财神,all,2011-09-04,76,吉林,2011
财神,all,2011-09-05,76,吉林,2011
财神,all,2011-09-06,72,吉林,2011
财神,all,2011-09-07,63,吉林,2011
财神,all,2011-09-08,68,吉林,2011
财神,all,2011-09-09,78,吉林,2011
财神,all,2011-09-10,63,吉林,2011
财神,all,2011-09-11,72,吉林,2011
财神,all,2011-09-12,74,吉林,2011
财神,all,2011-09-13,80,吉林,2011
财神,all,2011-09-14,80,吉林,2011
财神,all,2011-09-15,80,吉林,2011
财神,all,2011-09-16,64,吉林,2011
财神,all,2011-09-17,66,吉林,2011
财神,all,2011-09-18,70,吉林,2011
财神,all,2011-09-19,74,吉林,2011
财神,all,2011-09-20,76,吉林,2011
财神,all,2011-09-21,78,吉林,2011
财神,all,2011-09-22,64,吉林,2011
财神,all,2011-09-23,80,吉林,2011
财神,all,2011-09-24,64,吉林,2011
财神,all,2011-09-25,68,吉林,2011
财神,all,2011-09-26,70,吉林,2011
财神,all,2011-09-27,70,吉林,2011
财神,all,2011-09-28,72,吉林,2011
财神,all,2011-09-29,66,吉林,2011
财神,all,2011-09-30,87,吉林,2011
财神,all,2011-10-01,72,吉林,2011
财神,all,2011-10-02,63,吉林,2011
财神,all,2011-10-03,80,吉林,2011
财神,all,2011-10-04,66,吉林,2011
财神,all,2011-10-05,74,吉林,2011
财神,all,2011-10-06,66,吉林,2011
财神,all,2011-10-07,64,吉林,2011
财神,all,2011-10-08,83,吉林,2011
财神,all,2011-10-09,72,吉林,2011
财神,all,2011-10-10,64,吉林,2011
财神,all,2011-10-11,78,吉林,2011
财神,all,2011-10-12,68,吉林,2011
财神,all,2011-10-13,66,吉林,2011
财神,all,2011-10-14,74,吉林,2011
财神,all,2011-10-15,74,吉林,2011
财神,all,2011-10-16,80,吉林,2011
财神,all,2011-10-17,76,吉林,2011
财神,all,2011-10-18,74,吉林,2011
财神,all,2011-10-19,78,吉林,2011
财神,all,2011-10-20,64,吉林,2011
财神,all,2011-10-21,70,吉林,2011
财神,all,2011-10-22,63,吉林,2011
财神,all,2011-10-23,61,吉林,2011
财神,all,2011-10-24,76,吉林,2011
财神,all,2011-10-25,74,吉林,2011
财神,all,2011-10-26,68,吉林,2011
财神,all,2011-10-27,74,吉林,2011
财神,all,2011-10-28,66,吉林,2011
财神,pc,2011-01-01,74,吉林,2011
财神,pc,2011-01-02,74,吉林,2011
财神,pc,2011-01-03,78,吉林,2011
财神,pc,2011-01-04,74,吉林,2011
财神,pc,2011-01-05,68,吉林,2011
财神,pc,2011-01-06,78,吉林,2011
财神,pc,2011-01-07,83,吉林,2011
财神,pc,2011-01-08,66,吉林,2011
财神,pc,2011-01-09,76,吉林,2011
财神,pc,2011-01-10,70,吉林,2011
财神,pc,2011-01-11,70,吉林,2011
财神,pc,2011-01-12,74,吉林,2011
财神,pc,2011-01-13,70,吉林,2011
财神,pc,2011-01-14,64,吉林,2011
财神,pc,2011-01-15,87,吉林,2011
财神,pc,2011-01-16,64,吉林,2011
财神,pc,2011-01-17,85,吉林,2011
财神,pc,2011-01-18,80,吉林,2011
财神,pc,2011-01-19,66,吉林,2011
财神,pc,2011-01-20,87,吉林,2011
财神,pc,2011-01-21,87,吉林,2011
财神,pc,2011-01-22,89,吉林,2011
财神,pc,2011-01-23,72,吉林,2011
财神,pc,2011-01-24,76,吉林,2011
财神,pc,2011-01-25,78,吉林,2011
财神,pc,2011-01-26,89,吉林,2011
财神,pc,2011-01-27,80,吉林,2011
